#TYPE Microsoft.ActiveDirectory.Management.ADComputer
"DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","SamAccountName","SID","UserPrincipalName"
"CN=ODSOPTIMUSA,OU=ODS,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSOPTIMUSA.atl.careerbuilder.com","True","ODSOPTIMUSA","computer","8a3c471d-b6f4-49ce-95e0-23dff04bbcc1","ODSOPTIMUSA$","S-1-5-21-839522115-261903793-1417001333-18461",
"CN=BEARDOC6,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDOC6.atl.careerbuilder.com","True","BEARDOC6","computer","385687fe-eb77-401a-941d-511a9ec6fbe7","BEARDOC6$","S-1-5-21-839522115-261903793-1417001333-7243",
"CN=REBELDPIWEB1,OU=DPI,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDPIWEB1.atl.careerbuilder.com","True","REBELDPIWEB1","computer","9ebb0365-2a51-4154-9bf4-5dc097647141","REBELDPIWEB1$","S-1-5-21-839522115-261903793-1417001333-15365",
"CN=WARB,OU=QTM,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","WARB.atl.careerbuilder.com","True","WARB","computer","adb153b3-02f8-4555-8deb-2a6b54e55d98","WARB$","S-1-5-21-839522115-261903793-1417001333-19022",
"CN=REBELJDIO13,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELJDIO13.atl.careerbuilder.com","True","REBELJDIO13","computer","3d4d6234-0697-444b-82c6-bb73b37ed07f","REBELJDIO13$","S-1-5-21-839522115-261903793-1417001333-10330",
"CN=SIDE,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","SIDE.atl.careerbuilder.com","True","SIDE","computer","b56d0fb7-798a-45cd-ab85-971598120c1f","SIDE$","S-1-5-21-839522115-261903793-1417001333-18482",
"CN=REBELDOC06,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDOC06.atl.careerbuilder.com","True","REBELDOC06","computer","f0e88af6-b5f3-4973-8b8c-d8bf963bbcd7","REBELDOC06$","S-1-5-21-839522115-261903793-1417001333-15241",
"CN=REBELDOC05,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDOC05.atl.careerbuilder.com","True","REBELDOC05","computer","24d3f30d-3bc1-4eb1-8973-3c26c3e612bc","REBELDOC05$","S-1-5-21-839522115-261903793-1417001333-15239",
"CN=CBASYNC223,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC223.atl.careerbuilder.com","True","CBASYNC223","computer","ec84a63b-4ec6-42d6-b041-32267417eff1","CBASYNC223$","S-1-5-21-839522115-261903793-1417001333-18296",
"CN=BEARSTAPI11,OU=Web,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSTAPI11.atl.careerbuilder.com","True","BEARSTAPI11","computer","51405572-44ba-41b1-8b1f-57af463dab24","BEARSTAPI11$","S-1-5-21-839522115-261903793-1417001333-15921",
"CN=REBELDPIBATCH1,OU=DPI,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDPIBATCH1.atl.careerbuilder.com","True","REBELDPIBATCH1","computer","1a7626a6-ee41-42f8-aa98-b1dd362bbe4e","REBELDPIBATCH1$","S-1-5-21-839522115-261903793-1417001333-10111",
"CN=REBELSC7,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELSC7.atl.careerbuilder.com","True","REBELSC7","computer","1b73ea87-34b9-4f13-8096-38d90c1c9e32","REBELSC7$","S-1-5-21-839522115-261903793-1417001333-10165",
"CN=CBJEPROC108,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBJEPROC108.atl.careerbuilder.com","True","CBJEPROC108","computer","d1523c36-e0da-4abb-af0f-e68309c2d24e","CBJEPROC108$","S-1-5-21-839522115-261903793-1417001333-18505",
"CN=BEARASYNC5,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARASYNC5.atl.careerbuilder.com","True","BEARASYNC5","computer","26a11dac-1f12-49a8-8bee-ad3b1fda18f9","BEARASYNC5$","S-1-5-21-839522115-261903793-1417001333-9124",
"CN=BEARSTAPI4,OU=Web,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSTAPI4.atl.careerbuilder.com","True","BEARSTAPI4","computer","075f3172-d0d8-4de3-aeea-52b09a45a1d1","BEARSTAPI4$","S-1-5-21-839522115-261903793-1417001333-15917",
"CN=CBASYNC214,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC214.atl.careerbuilder.com","True","CBASYNC214","computer","72464e34-efa4-489e-918e-bd608311af6d","CBASYNC214$","S-1-5-21-839522115-261903793-1417001333-18169",
"CN=LUIGIDPIBATCH1,OU=DPI,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIDPIBATCH1.atl.careerbuilder.com","True","LUIGIDPIBATCH1","computer","14f9b100-101c-4d9f-8623-0f81e8ba36b7","LUIGIDPIBATCH1$","S-1-5-21-839522115-261903793-1417001333-16294",
"CN=CBASYNC201,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC201.atl.careerbuilder.com","True","CBASYNC201","computer","42d0fe7e-5a22-4e81-a473-698216b30165","CBASYNC201$","S-1-5-21-839522115-261903793-1417001333-11509",
"CN=CBASYNC216,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC216.atl.careerbuilder.com","True","CBASYNC216","computer","3932eb33-6d75-41d2-9154-77c99c33d9fd","CBASYNC216$","S-1-5-21-839522115-261903793-1417001333-18183",
"CN=LUIGIJEPROC1,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIJEPROC1.atl.careerbuilder.com","True","LUIGIJEPROC1","computer","071088b4-e508-4468-81b4-9dc9ba3502b4","LUIGIJEPROC1$","S-1-5-21-839522115-261903793-1417001333-16191",
"CN=LUIGIBATCH14,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIBATCH14.atl.careerbuilder.com","True","LUIGIBATCH14","computer","232f264e-1dfc-4670-961b-5f2c3345cb54","LUIGIBATCH14$","S-1-5-21-839522115-261903793-1417001333-15696",
"CN=QTMMAP9,OU=Mapping,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","QTMMAP9.atl.careerbuilder.com","True","QTMMAP9","computer","0626475c-571b-4859-b762-b74bff4a5e2b","QTMMAP9$","S-1-5-21-839522115-261903793-1417001333-11467",
"CN=LUIGIASYNC4,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIASYNC4.atl.careerbuilder.com","True","LUIGIASYNC4","computer","4f1ac691-d812-4639-aff9-6485125df537","LUIGIASYNC4$","S-1-5-21-839522115-261903793-1417001333-16189",
"CN=CBBATCH21,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBBATCH21.atl.careerbuilder.com","True","CBBATCH21","computer","b191d79f-67b0-42e4-aa39-9a1b41f7ca0c","CBBATCH21$","S-1-5-21-839522115-261903793-1417001333-18386",
"CN=BEARDOC5,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDOC5.atl.careerbuilder.com","True","BEARDOC5","computer","7dfc3a18-1c73-4c72-bc14-50d2c35d0837","BEARDOC5$","S-1-5-21-839522115-261903793-1417001333-7242",
"CN=LUIGIBATCH5,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIBATCH5.atl.careerbuilder.com","True","LUIGIBATCH5","computer","1eaa751c-2a01-4838-b310-8f9f838cf747","LUIGIBATCH5$","S-1-5-21-839522115-261903793-1417001333-16184",
"CN=LUIGIRPROC2,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIRPROC2.atl.careerbuilder.com","True","LUIGIRPROC2","computer","60695f30-43c0-4525-95d2-c061b0883d18","LUIGIRPROC2$","S-1-5-21-839522115-261903793-1417001333-16196",
"CN=ODSMEGACL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSMEGACL.atl.careerbuilder.com","True","ODSMEGACL","computer","be72182b-e306-4ed7-986b-51414e319a74","ODSMEGACL$","S-1-5-21-839522115-261903793-1417001333-19024",
"CN=LUIGIBATCH6,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIBATCH6.atl.careerbuilder.com","True","LUIGIBATCH6","computer","28c08350-05cc-4ff0-ab68-e563537b890e","LUIGIBATCH6$","S-1-5-21-839522115-261903793-1417001333-15699",
"CN=LUIGIMAIL204,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIMAIL204.atl.careerbuilder.com","True","LUIGIMAIL204","computer","1aa71677-aaa3-411f-9bae-8f781316a1c4","LUIGIMAIL204$","S-1-5-21-839522115-261903793-1417001333-15716",
"CN=BEARJDIO1,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARJDIO1.atl.careerbuilder.com","True","BEARJDIO1","computer","7a5476b6-cb25-4d98-b358-da6d0f5dff05","BEARJDIO1$","S-1-5-21-839522115-261903793-1417001333-8624",
"CN=BEARBOEXWS2,OU=BOSS,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARBOEXWS2.atl.careerbuilder.com","True","BEARBOEXWS2","computer","beae98e8-9b59-478b-ad6d-86bffbdd7686","BEARBOEXWS2$","S-1-5-21-839522115-261903793-1417001333-16322",
"CN=LUIGIMAIL2,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIMAIL2.atl.careerbuilder.com","True","LUIGIMAIL2","computer","4832ba96-cdbf-412f-a38a-d4cd482fccd1","LUIGIMAIL2$","S-1-5-21-839522115-261903793-1417001333-16188",
"CN=LUIGIMAILBOSM1,OU=BOSS,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIMAILBOSM1.atl.careerbuilder.com","True","LUIGIMAILBOSM1","computer","667d971c-aef7-4a4f-a41c-b54f78f2d5a2","LUIGIMAILBOSM1$","S-1-5-21-839522115-261903793-1417001333-15813",
"CN=CBSOASRCHBAT12,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSOASRCHBAT12.atl.careerbuilder.com","True","CBSOASRCHBAT12","computer","91e51c80-42ee-4b35-a88e-d73a9c765841","CBSOASRCHBAT12$","S-1-5-21-839522115-261903793-1417001333-22108",
"CN=QTWCTRL1B,OU=WebTier,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","QTWCTRL1B.atl.careerbuilder.com","True","QTWCTRL1B","computer","f301d356-f0ab-4160-bb44-d3a469b1069a","QTWCTRL1B$","S-1-5-21-839522115-261903793-1417001333-17736",
"CN=BEARJDIO9,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","bearjdio9.atl.careerbuilder.com","True","BEARJDIO9","computer","01425ecc-669b-4a57-864a-9fe0f6f30218","BEARJDIO9$","S-1-5-21-839522115-261903793-1417001333-8641",
"CN=LUIGISVC5,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGISVC5.atl.careerbuilder.com","True","LUIGISVC5","computer","0b5abb29-1cec-4716-a03c-3b9073c9d0e1","LUIGISVC5$","S-1-5-21-839522115-261903793-1417001333-16201",
"CN=BEARRDIO3,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARRDIO3.atl.careerbuilder.com","True","BEARRDIO3","computer","fe520773-f7ef-46b3-84a1-752b1b746b4e","BEARRDIO3$","S-1-5-21-839522115-261903793-1417001333-15876",
"CN=CBSRCHBAT8,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSRCHBAT8.atl.careerbuilder.com","True","CBSRCHBAT8","computer","03f5dba7-a80d-437b-b69c-4206235d3595","CBSRCHBAT8$","S-1-5-21-839522115-261903793-1417001333-12690",
"CN=CBASYNC208,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC208.atl.careerbuilder.com","True","CBASYNC208","computer","7416185d-dfd6-4747-a875-ca0b52676a92","CBASYNC208$","S-1-5-21-839522115-261903793-1417001333-10865",
"CN=BEARDOC8,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDOC8.atl.careerbuilder.com","True","BEARDOC8","computer","ce38be40-acd7-4f1f-bc0e-3a6975a6a045","BEARDOC8$","S-1-5-21-839522115-261903793-1417001333-9276",
"CN=BEARWS1,OU=Web,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARWS1.atl.careerbuilder.com","True","BEARWS1","computer","08a66913-2e9b-472c-933c-7461ce180618","BEARWS1$","S-1-5-21-839522115-261903793-1417001333-9123",
"CN=LUIGIASYNC3,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIASYNC3.atl.careerbuilder.com","True","LUIGIASYNC3","computer","1739c3e1-129d-4aa6-acce-d9363e6aafb9","LUIGIASYNC3$","S-1-5-21-839522115-261903793-1417001333-18672",
"CN=BEARSTAPI8,OU=Web,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSTAPI8.atl.careerbuilder.com","True","BEARSTAPI8","computer","83698d21-87ca-46b7-b411-409b112d338c","BEARSTAPI8$","S-1-5-21-839522115-261903793-1417001333-15919",
"CN=QTWMSG1CL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","qtwmsg1cl.atl.careerbuilder.com","True","QTWMSG1CL","computer","54b5bfb2-114b-4723-986d-1764c4d16b7e","qtwmsg1cl$","S-1-5-21-839522115-261903793-1417001333-15359",
"CN=DELLOME,OU=Utility,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","DELLOME.atl.careerbuilder.com","True","DELLOME","computer","a15341bb-883e-4f1b-9543-76dc354d39eb","DELLOME$","S-1-5-21-839522115-261903793-1417001333-18155",
"CN=LUIGIBATCH2,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIBATCH2.atl.careerbuilder.com","True","LUIGIBATCH2","computer","911d4bf6-18ae-45f7-bce5-1560ec1defce","LUIGIBATCH2$","S-1-5-21-839522115-261903793-1417001333-15698",
"CN=CBBATCH12,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBBATCH12.atl.careerbuilder.com","False","CBBATCH12","computer","a277e96f-8764-47ac-940c-f40ed34ab741","CBBATCH12$","S-1-5-21-839522115-261903793-1417001333-18215",
"CN=REBELDOC01,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELDOC01.atl.careerbuilder.com","True","REBELDOC01","computer","99025242-7322-461e-b4b6-e54f01686f73","REBELDOC01$","S-1-5-21-839522115-261903793-1417001333-17655",
"CN=ODSBUMBLEB,OU=QTM,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSBUMBLEB.atl.careerbuilder.com","True","ODSBUMBLEB","computer","6d4b0af1-da42-445b-a662-724bf24d9b69","ODSBUMBLEB$","S-1-5-21-839522115-261903793-1417001333-19027",
"CN=BEARJDIO6,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARJDIO6.atl.careerbuilder.com","True","BEARJDIO6","computer","f59c56cd-d728-4d00-81e9-26983695ab7b","BEARJDIO6$","S-1-5-21-839522115-261903793-1417001333-9113",
"CN=ODSWARA,OU=ODS,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSWARA.atl.careerbuilder.com","True","ODSWARA","computer","5f0f6471-1581-43eb-8cde-d21877bb33f5","ODSWARA$","S-1-5-21-839522115-261903793-1417001333-18472",
"CN=CBSOASRCHBAT11,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSOASRCHBAT11.atl.careerbuilder.com","True","CBSOASRCHBAT11","computer","2e1e39fb-2fee-46c1-bff5-b2c74e012980","CBSOASRCHBAT11$","S-1-5-21-839522115-261903793-1417001333-22107",
"CN=QTMMAP1,OU=Mapping,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","QTMMAP1.atl.careerbuilder.com","True","QTMMAP1","computer","0149e9a6-a73a-44a3-ad0a-f8d634bf0b02","QTMMAP1$","S-1-5-21-839522115-261903793-1417001333-10788",
"CN=ORKINWEB1,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","orkinweb1.atl.careerbuilder.com","True","ORKINWEB1","computer","d6d597da-fc0a-41b8-b5f0-42723361f506","ORKINWEB1$","S-1-5-21-839522115-261903793-1417001333-9635",
"CN=BEARDPIWEB1,OU=DPI,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDPIWEB1.atl.careerbuilder.com","True","BEARDPIWEB1","computer","116e6908-4f38-4849-8f11-e4f08dc93c1b","BEARDPIWEB1$","S-1-5-21-839522115-261903793-1417001333-16370",
"CN=CBASYNC229,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC229.atl.careerbuilder.com","True","CBASYNC229","computer","bdb678f0-112e-4cd9-88f7-d5e73ee5135c","CBASYNC229$","S-1-5-21-839522115-261903793-1417001333-18297",
"CN=BEARSC7,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSC7.atl.careerbuilder.com","True","BEARSC7","computer","7c887acd-6a4f-4ff7-8fd9-1ea7d5ae6f4a","BEARSC7$","S-1-5-21-839522115-261903793-1417001333-8626",
"CN=DEVSOUND,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVSOUND.atl.careerbuilder.com","False","DEVSOUND","computer","8c3a4ceb-e456-450b-8182-9017f1070aa4","DEVSOUND$","S-1-5-21-839522115-261903793-1417001333-19290",
"CN=DEVBKP1,OU=DEV,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DEVBKP1.atl.careerbuilder.com","True","DEVBKP1","computer","8ffd6fd0-de36-4e76-828a-c434bdda8cf4","DEVBKP1$","S-1-5-21-839522115-261903793-1417001333-10790",
"CN=BEARVMHOST01,OU=VMWARE,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","bearvmhost01.atl.careerbuilder.com","True","BEARVMHOST01","computer","3bc6b7bf-72b4-4237-949d-5b7e33e9a658","BEARVMHOST01$","S-1-5-21-839522115-261903793-1417001333-16319",
"CN=BEARDOC4,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDOC4.atl.careerbuilder.com","True","BEARDOC4","computer","435c0a60-860d-49cb-9d31-782f431aa073","BEARDOC4$","S-1-5-21-839522115-261903793-1417001333-9122",
"CN=CLIFF,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","CLIFF.atl.careerbuilder.com","False","CLIFF","computer","e63c42c3-9332-4807-a3ca-a4b7815c51d0","CLIFF$","S-1-5-21-839522115-261903793-1417001333-18486",
"CN=BEARSC8,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSC8.atl.careerbuilder.com","True","BEARSC8","computer","1c59a721-6494-4125-87c6-60baa550ca70","BEARSC8$","S-1-5-21-839522115-261903793-1417001333-9116",
"CN=LUIGIASYNC8,OU=MT,OU=LUIGI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","LUIGIASYNC8.atl.careerbuilder.com","True","LUIGIASYNC8","computer","7fd52875-d90b-460c-986f-0d098f11a6b8","LUIGIASYNC8$","S-1-5-21-839522115-261903793-1417001333-16179",
"CN=CBJEPROC115,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBJEPROC115.atl.careerbuilder.com","True","CBJEPROC115","computer","f9622138-9146-4c5e-9878-649a8a12e0ad","CBJEPROC115$","S-1-5-21-839522115-261903793-1417001333-18504",
"CN=BEARSTAPI15,OU=Web,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSTAPI15.atl.careerbuilder.com","True","BEARSTAPI15","computer","1b3247c8-4ffd-491c-8736-9ea81e206a2e","BEARSTAPI15$","S-1-5-21-839522115-261903793-1417001333-16390",
"CN=DOCTORA,OU=QTM,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","DOCTORA.atl.careerbuilder.com","True","DOCTORA","computer","ccd110a4-9d61-4fe5-940b-2d4484e598ee","DOCTORA$","S-1-5-21-839522115-261903793-1417001333-18458",
"CN=CBASYNC228,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC228.atl.careerbuilder.com","True","CBASYNC228","computer","ebf6e3cc-cad6-480e-a4fb-8c13528fae93","CBASYNC228$","S-1-5-21-839522115-261903793-1417001333-18298",
"CN=CBASYNC202,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC202.atl.careerbuilder.com","True","CBASYNC202","computer","baac7eca-29e8-4adb-9835-200af3339f86","CBASYNC202$","S-1-5-21-839522115-261903793-1417001333-10862",
"CN=CBSTATSBATCH02,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSTATSBATCH02.atl.careerbuilder.com","True","CBSTATSBATCH02","computer","b0caa11b-3856-4cad-b6c1-55748ab78cbe","CBSTATSBATCH02$","S-1-5-21-839522115-261903793-1417001333-18367",
"CN=REBELRDIO2,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELRDIO2.atl.careerbuilder.com","True","REBELRDIO2","computer","c607ba5d-3c50-4c1b-8472-aa6f4e5f7c10","REBELRDIO2$","S-1-5-21-839522115-261903793-1417001333-15188",
"CN=CBBATCH106,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBBATCH106.atl.careerbuilder.com","True","CBBATCH106","computer","90f01c55-c172-481d-a739-19830187c275","CBBATCH106$","S-1-5-21-839522115-261903793-1417001333-6638",
"CN=CBSVC9,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSVC9.atl.careerbuilder.com","True","CBSVC9","computer","f9e10625-df65-478b-af5a-753464e2a863","CBSVC9$","S-1-5-21-839522115-261903793-1417001333-18230",
"CN=CBSTATSBATCH01,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBSTATSBATCH01.atl.careerbuilder.com","True","CBSTATSBATCH01","computer","417e2748-8614-4d23-89c2-f622380b955f","CBSTATSBATCH01$","S-1-5-21-839522115-261903793-1417001333-18368",
"CN=qtmpmtavm3,OU=VMWARE,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","qtmpmtavm3.atl.careerbuilder.com","True","qtmpmtavm3","computer","f1bf541a-7d3a-4258-a393-a5b2a6b4e421","qtmpmtavm3$","S-1-5-21-839522115-261903793-1417001333-18615",
"CN=BEARDPIWEB2,OU=DPI,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARDPIWEB2.atl.careerbuilder.com","True","BEARDPIWEB2","computer","d7eaba9c-8971-407f-8d0e-9f8de62c4809","BEARDPIWEB2$","S-1-5-21-839522115-261903793-1417001333-15907",
"CN=BEARJDIO8,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARJDIO8.atl.careerbuilder.com","True","BEARJDIO8","computer","0156b982-e7d4-4b1b-8f7c-07468a0d1ee9","BEARJDIO8$","S-1-5-21-839522115-261903793-1417001333-8623",
"CN=GHQPIREPORT04,OU=DEV,OU=Servers,DC=atl,DC=careerbuilder,DC=com","ghqpireport04.atl.careerbuilder.com","True","GHQPIREPORT04","computer","538dd558-ff72-40d2-81af-2f70f5256cd1","GHQPIREPORT04$","S-1-5-21-839522115-261903793-1417001333-19326",
"CN=REBELASYNC8,OU=MT,OU=QTW,OU=Servers,DC=atl,DC=careerbuilder,DC=com","REBELASYNC8.atl.careerbuilder.com","True","REBELASYNC8","computer","09217bb5-d7bd-4400-9997-852727892520","REBELASYNC8$","S-1-5-21-839522115-261903793-1417001333-9773",
"CN=BEARSRCHBAT8,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","BEARSRCHBAT8.atl.careerbuilder.com","True","BEARSRCHBAT8","computer","1750cd3f-574d-494b-9231-83a186b664cc","BEARSRCHBAT8$","S-1-5-21-839522115-261903793-1417001333-16316",
"CN=BEARJDIO10,OU=MT,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","bearjdio10.atl.careerbuilder.com","True","BEARJDIO10","computer","804c8e5d-7926-465a-baec-691f48639791","BEARJDIO10$","S-1-5-21-839522115-261903793-1417001333-7255",
"CN=QTMDEPLOYVM1,OU=Utility,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","qtmdeployvm1.atl.careerbuilder.com","True","QTMDEPLOYVM1","computer","bcfee572-56c7-4e23-855c-24fc175cc514","QTMDEPLOYVM1$","S-1-5-21-839522115-261903793-1417001333-18487",
"CN=BEARVMHOST02,OU=VMWARE,OU=CHI,OU=Servers,DC=atl,DC=careerbuilder,DC=com","bearvmhost02.atl.careerbuilder.com","True","BEARVMHOST02","computer","4183c62a-38b1-4a7e-9a8d-04eae4e30f28","BEARVMHOST02$","S-1-5-21-839522115-261903793-1417001333-15868",
"CN=MAILSM4,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","Mailsm4.atl.careerbuilder.com","True","MAILSM4","computer","c87d74c7-ada9-4c2b-9ea9-9e1c7447872b","MAILSM4$","S-1-5-21-839522115-261903793-1417001333-6679",
"CN=MAILSM101,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","MAILSM101.atl.careerbuilder.com","True","MAILSM101","computer","cc13c37b-edf6-4212-957b-059e58d509ed","MAILSM101$","S-1-5-21-839522115-261903793-1417001333-6666",
"CN=ODSMEGAB,OU=ODS,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","ODSMEGAB.atl.careerbuilder.com","True","ODSMEGAB","computer","0e1b13a3-fe7e-4a11-8b9f-e55e988992e5","ODSMEGAB$","S-1-5-21-839522115-261903793-1417001333-19023",
"CN=CBASYNC226,OU=MT,OU=QTM,OU=Servers,DC=atl,DC=careerbuilder,DC=com","CBASYNC226.atl.careerbuilder.com","True","CBASYNC226","computer","b3be0819-12a7-4ac8-acf6-b7370ddc4023","CBASYNC226$","S-1-5-21-839522115-261903793-1417001333-18300",
"CN=CHIDSRV1B,OU=WebTier,OU=Nodes,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","CHIDSRV1B.atl.careerbuilder.com","True","CHIDSRV1B","computer","3120645d-4e9c-413b-8abf-da983562af7b","CHIDSRV1B$","S-1-5-21-839522115-261903793-1417001333-15897",
"CN=AUTOCL,OU=Clusters,OU=DB Servers,DC=atl,DC=careerbuilder,DC=com","AUTOCL.atl.careerbuilder.com","True","AUTOCL","computer","a1fb8bff-ab73-4515-9434-bf2cb444ca0e","AUTOCL$","S-1-5-21-839522115-261903793-1417001333-18996",
